sample_id,run_id,channel_id,event_time,t_seconds,value,unit,quality
T-101:P-101:250,T-101,CH-P-101,2026-09-09T12:00:25Z,25.0,101.35782,KiloPA,good
T-101:P-101:251,T-101,CH-P-101,2026-09-09T12:00:25.100000Z,25.1,101.71948,KiloPA,good
T-101:P-101:252,T-101,CH-P-101,2026-09-09T12:00:25.200000Z,25.2,101.64417,KiloPA,good
T-101:P-101:253,T-101,CH-P-101,2026-09-09T12:00:25.300000Z,25.3,101.57368,KiloPA,good
T-101:P-101:254,T-101,CH-P-101,2026-09-09T12:00:25.400000Z,25.4,102.03974,KiloPA,good
T-101:P-101:255,T-101,CH-P-101,2026-09-09T12:00:25.500000Z,25.5,101.51352,KiloPA,good
T-101:P-101:256,T-101,CH-P-101,2026-09-09T12:00:25.600000Z,25.6,101.63034,KiloPA,good
T-101:P-101:257,T-101,CH-P-101,2026-09-09T12:00:25.700000Z,25.7,101.59328,KiloPA,good
T-101:P-101:258,T-101,CH-P-101,2026-09-09T12:00:25.800000Z,25.8,101.52212,KiloPA,good
T-101:P-101:259,T-101,CH-P-101,2026-09-09T12:00:25.900000Z,25.9,101.94235,KiloPA,good
T-101:P-101:260,T-101,CH-P-101,2026-09-09T12:00:26Z,26.0,101.82753,KiloPA,good
T-101:P-101:261,T-101,CH-P-101,2026-09-09T12:00:26.100000Z,26.1,101.37783,KiloPA,good
T-101:P-101:262,T-101,CH-P-101,2026-09-09T12:00:26.200000Z,26.2,101.5536,KiloPA,good
T-101:P-101:263,T-101,CH-P-101,2026-09-09T12:00:26.300000Z,26.3,101.7025,KiloPA,good
T-101:P-101:264,T-101,CH-P-101,2026-09-09T12:00:26.400000Z,26.4,101.77621,KiloPA,good
T-101:P-101:265,T-101,CH-P-101,2026-09-09T12:00:26.500000Z,26.5,101.45262,KiloPA,good
T-101:P-101:266,T-101,CH-P-101,2026-09-09T12:00:26.600000Z,26.6,101.32549,KiloPA,good
T-101:P-101:267,T-101,CH-P-101,2026-09-09T12:00:26.700000Z,26.7,101.39989,KiloPA,good
T-101:P-101:268,T-101,CH-P-101,2026-09-09T12:00:26.800000Z,26.8,101.71258,KiloPA,good
T-101:P-101:269,T-101,CH-P-101,2026-09-09T12:00:26.900000Z,26.9,101.727,KiloPA,good
T-101:P-101:270,T-101,CH-P-101,2026-09-09T12:00:27Z,27.0,101.81881,KiloPA,good
T-101:P-101:271,T-101,CH-P-101,2026-09-09T12:00:27.100000Z,27.1,101.66098,KiloPA,good
T-101:P-101:272,T-101,CH-P-101,2026-09-09T12:00:27.200000Z,27.2,101.6093,KiloPA,good
T-101:P-101:273,T-101,CH-P-101,2026-09-09T12:00:27.300000Z,27.3,101.50301,KiloPA,good
T-101:P-101:274,T-101,CH-P-101,2026-09-09T12:00:27.400000Z,27.4,101.90136,KiloPA,good
T-101:P-101:275,T-101,CH-P-101,2026-09-09T12:00:27.500000Z,27.5,101.93034,KiloPA,good
T-101:P-101:276,T-101,CH-P-101,2026-09-09T12:00:27.600000Z,27.6,102.05292,KiloPA,good
T-101:P-101:277,T-101,CH-P-101,2026-09-09T12:00:27.700000Z,27.7,102.04391,KiloPA,good
T-101:P-101:278,T-101,CH-P-101,2026-09-09T12:00:27.800000Z,27.8,101.91064,KiloPA,good
T-101:P-101:279,T-101,CH-P-101,2026-09-09T12:00:27.900000Z,27.9,102.18124,KiloPA,good
T-101:P-101:280,T-101,CH-P-101,2026-09-09T12:00:28Z,28.0,101.96815,KiloPA,good
T-101:P-101:281,T-101,CH-P-101,2026-09-09T12:00:28.100000Z,28.1,101.90926,KiloPA,good
T-101:P-101:282,T-101,CH-P-101,2026-09-09T12:00:28.200000Z,28.2,101.95711,KiloPA,good
T-101:P-101:283,T-101,CH-P-101,2026-09-09T12:00:28.300000Z,28.3,101.97263,KiloPA,good
T-101:P-101:284,T-101,CH-P-101,2026-09-09T12:00:28.400000Z,28.4,101.74585,KiloPA,good
T-101:P-101:285,T-101,CH-P-101,2026-09-09T12:00:28.500000Z,28.5,102.14392,KiloPA,good
T-101:P-101:286,T-101,CH-P-101,2026-09-09T12:00:28.600000Z,28.6,102.18577,KiloPA,good
T-101:P-101:287,T-101,CH-P-101,2026-09-09T12:00:28.700000Z,28.7,102.11505,KiloPA,good
T-101:P-101:288,T-101,CH-P-101,2026-09-09T12:00:28.800000Z,28.8,102.08636,KiloPA,good
T-101:P-101:289,T-101,CH-P-101,2026-09-09T12:00:28.900000Z,28.9,102.28794,KiloPA,good
T-101:P-101:290,T-101,CH-P-101,2026-09-09T12:00:29Z,29.0,102.53134,KiloPA,good
T-101:P-101:291,T-101,CH-P-101,2026-09-09T12:00:29.100000Z,29.1,102.29124,KiloPA,good
T-101:P-101:292,T-101,CH-P-101,2026-09-09T12:00:29.200000Z,29.2,102.23267,KiloPA,good
T-101:P-101:293,T-101,CH-P-101,2026-09-09T12:00:29.300000Z,29.3,102.2483,KiloPA,good
T-101:P-101:294,T-101,CH-P-101,2026-09-09T12:00:29.400000Z,29.4,102.36108,KiloPA,good
T-101:P-101:295,T-101,CH-P-101,2026-09-09T12:00:29.500000Z,29.5,102.19943,KiloPA,good
T-101:P-101:296,T-101,CH-P-101,2026-09-09T12:00:29.600000Z,29.6,102.41155,KiloPA,good
T-101:P-101:297,T-101,CH-P-101,2026-09-09T12:00:29.700000Z,29.7,102.47141,KiloPA,good
T-101:P-101:298,T-101,CH-P-101,2026-09-09T12:00:29.800000Z,29.8,102.78701,KiloPA,good
T-101:P-101:299,T-101,CH-P-101,2026-09-09T12:00:29.900000Z,29.9,102.67326,KiloPA,good
T-101:P-101:300,T-101,CH-P-101,2026-09-09T12:00:30Z,30.0,102.71838,KiloPA,good
T-101:P-101:301,T-101,CH-P-101,2026-09-09T12:00:30.100000Z,30.1,102.46968,KiloPA,good
T-101:P-101:302,T-101,CH-P-101,2026-09-09T12:00:30.200000Z,30.2,102.72191,KiloPA,good
T-101:P-101:303,T-101,CH-P-101,2026-09-09T12:00:30.300000Z,30.3,102.46356,KiloPA,good
T-101:P-101:304,T-101,CH-P-101,2026-09-09T12:00:30.400000Z,30.4,102.72705,KiloPA,good
T-101:P-101:305,T-101,CH-P-101,2026-09-09T12:00:30.500000Z,30.5,102.77554,KiloPA,good
T-101:P-101:306,T-101,CH-P-101,2026-09-09T12:00:30.600000Z,30.6,102.61744,KiloPA,good
T-101:P-101:307,T-101,CH-P-101,2026-09-09T12:00:30.700000Z,30.7,103.09159,KiloPA,good
T-101:P-101:308,T-101,CH-P-101,2026-09-09T12:00:30.800000Z,30.8,102.89418,KiloPA,good
T-101:P-101:309,T-101,CH-P-101,2026-09-09T12:00:30.900000Z,30.9,102.53076,KiloPA,good
T-101:P-101:310,T-101,CH-P-101,2026-09-09T12:00:31Z,31.0,102.95551,KiloPA,good
T-101:P-101:311,T-101,CH-P-101,2026-09-09T12:00:31.100000Z,31.1,102.83378,KiloPA,good
T-101:P-101:312,T-101,CH-P-101,2026-09-09T12:00:31.200000Z,31.2,102.93115,KiloPA,good
T-101:P-101:313,T-101,CH-P-101,2026-09-09T12:00:31.300000Z,31.3,103.03743,KiloPA,good
T-101:P-101:314,T-101,CH-P-101,2026-09-09T12:00:31.400000Z,31.4,103.05739,KiloPA,good
T-101:P-101:315,T-101,CH-P-101,2026-09-09T12:00:31.500000Z,31.5,102.70064,KiloPA,good
T-101:P-101:316,T-101,CH-P-101,2026-09-09T12:00:31.600000Z,31.6,102.87356,KiloPA,good
T-101:P-101:317,T-101,CH-P-101,2026-09-09T12:00:31.700000Z,31.7,103.21447,KiloPA,good
T-101:P-101:318,T-101,CH-P-101,2026-09-09T12:00:31.800000Z,31.8,103.33098,KiloPA,good
T-101:P-101:319,T-101,CH-P-101,2026-09-09T12:00:31.900000Z,31.9,103.45917,KiloPA,good
T-101:P-101:320,T-101,CH-P-101,2026-09-09T12:00:32Z,32.0,103.47499,KiloPA,good
T-101:P-101:321,T-101,CH-P-101,2026-09-09T12:00:32.100000Z,32.1,102.88934,KiloPA,good
T-101:P-101:322,T-101,CH-P-101,2026-09-09T12:00:32.200000Z,32.2,103.37299,KiloPA,good
T-101:P-101:323,T-101,CH-P-101,2026-09-09T12:00:32.300000Z,32.3,102.97483,KiloPA,good
T-101:P-101:324,T-101,CH-P-101,2026-09-09T12:00:32.400000Z,32.4,103.57105,KiloPA,good
T-101:P-101:325,T-101,CH-P-101,2026-09-09T12:00:32.500000Z,32.5,103.38473,KiloPA,good
T-101:P-101:326,T-101,CH-P-101,2026-09-09T12:00:32.600000Z,32.6,103.19278,KiloPA,good
T-101:P-101:327,T-101,CH-P-101,2026-09-09T12:00:32.700000Z,32.7,103.72799,KiloPA,good
T-101:P-101:328,T-101,CH-P-101,2026-09-09T12:00:32.800000Z,32.8,103.5403,KiloPA,good
T-101:P-101:329,T-101,CH-P-101,2026-09-09T12:00:32.900000Z,32.9,103.16538,KiloPA,good
T-101:P-101:330,T-101,CH-P-101,2026-09-09T12:00:33Z,33.0,103.54542,KiloPA,good
T-101:P-101:331,T-101,CH-P-101,2026-09-09T12:00:33.100000Z,33.1,103.41179,KiloPA,good
T-101:P-101:332,T-101,CH-P-101,2026-09-09T12:00:33.200000Z,33.2,103.57667,KiloPA,good
T-101:P-101:333,T-101,CH-P-101,2026-09-09T12:00:33.300000Z,33.3,103.51431,KiloPA,good
T-101:P-101:334,T-101,CH-P-101,2026-09-09T12:00:33.400000Z,33.4,103.83813,KiloPA,good
T-101:P-101:335,T-101,CH-P-101,2026-09-09T12:00:33.500000Z,33.5,103.42003,KiloPA,good
T-101:P-101:336,T-101,CH-P-101,2026-09-09T12:00:33.600000Z,33.6,103.72767,KiloPA,good
T-101:P-101:337,T-101,CH-P-101,2026-09-09T12:00:33.700000Z,33.7,103.99602,KiloPA,good
T-101:P-101:338,T-101,CH-P-101,2026-09-09T12:00:33.800000Z,33.8,103.60201,KiloPA,good
T-101:P-101:339,T-101,CH-P-101,2026-09-09T12:00:33.900000Z,33.9,103.79631,KiloPA,good
T-101:P-101:340,T-101,CH-P-101,2026-09-09T12:00:34Z,34.0,103.8229,KiloPA,good
T-101:P-101:341,T-101,CH-P-101,2026-09-09T12:00:34.100000Z,34.1,103.70789,KiloPA,good
T-101:P-101:342,T-101,CH-P-101,2026-09-09T12:00:34.200000Z,34.2,103.94924,KiloPA,good
T-101:P-101:343,T-101,CH-P-101,2026-09-09T12:00:34.300000Z,34.3,103.8881,KiloPA,good
T-101:P-101:344,T-101,CH-P-101,2026-09-09T12:00:34.400000Z,34.4,103.74821,KiloPA,good
T-101:P-101:345,T-101,CH-P-101,2026-09-09T12:00:34.500000Z,34.5,104.20743,KiloPA,good
T-101:P-101:346,T-101,CH-P-101,2026-09-09T12:00:34.600000Z,34.6,104.07808,KiloPA,good
T-101:P-101:347,T-101,CH-P-101,2026-09-09T12:00:34.700000Z,34.7,103.95022,KiloPA,good
T-101:P-101:348,T-101,CH-P-101,2026-09-09T12:00:34.800000Z,34.8,103.90023,KiloPA,good
T-101:P-101:349,T-101,CH-P-101,2026-09-09T12:00:34.900000Z,34.9,103.90135,KiloPA,good
T-101:P-101:350,T-101,CH-P-101,2026-09-09T12:00:35Z,35.0,104.24813,KiloPA,good
T-101:P-101:351,T-101,CH-P-101,2026-09-09T12:00:35.100000Z,35.1,104.05166,KiloPA,good
T-101:P-101:352,T-101,CH-P-101,2026-09-09T12:00:35.200000Z,35.2,104.17208,KiloPA,good
T-101:P-101:353,T-101,CH-P-101,2026-09-09T12:00:35.300000Z,35.3,104.09211,KiloPA,good
T-101:P-101:354,T-101,CH-P-101,2026-09-09T12:00:35.400000Z,35.4,104.24284,KiloPA,good
T-101:P-101:355,T-101,CH-P-101,2026-09-09T12:00:35.500000Z,35.5,104.14779,KiloPA,good
T-101:P-101:356,T-101,CH-P-101,2026-09-09T12:00:35.600000Z,35.6,104.31024,KiloPA,good
T-101:P-101:357,T-101,CH-P-101,2026-09-09T12:00:35.700000Z,35.7,104.1799,KiloPA,good
T-101:P-101:358,T-101,CH-P-101,2026-09-09T12:00:35.800000Z,35.8,104.36266,KiloPA,good
T-101:P-101:359,T-101,CH-P-101,2026-09-09T12:00:35.900000Z,35.9,104.35773,KiloPA,good
T-101:P-101:360,T-101,CH-P-101,2026-09-09T12:00:36Z,36.0,104.25121,KiloPA,good
T-101:P-101:361,T-101,CH-P-101,2026-09-09T12:00:36.100000Z,36.1,104.15152,KiloPA,good
T-101:P-101:362,T-101,CH-P-101,2026-09-09T12:00:36.200000Z,36.2,104.15736,KiloPA,good
T-101:P-101:363,T-101,CH-P-101,2026-09-09T12:00:36.300000Z,36.3,104.20743,KiloPA,good
T-101:P-101:364,T-101,CH-P-101,2026-09-09T12:00:36.400000Z,36.4,104.18608,KiloPA,good
T-101:P-101:365,T-101,CH-P-101,2026-09-09T12:00:36.500000Z,36.5,104.49923,KiloPA,good
T-101:P-101:366,T-101,CH-P-101,2026-09-09T12:00:36.600000Z,36.6,104.3698,KiloPA,good
T-101:P-101:367,T-101,CH-P-101,2026-09-09T12:00:36.700000Z,36.7,104.64449,KiloPA,good
T-101:P-101:368,T-101,CH-P-101,2026-09-09T12:00:36.800000Z,36.8,104.77342,KiloPA,good
T-101:P-101:369,T-101,CH-P-101,2026-09-09T12:00:36.900000Z,36.9,104.42749,KiloPA,good
T-101:P-101:370,T-101,CH-P-101,2026-09-09T12:00:37Z,37.0,104.19025,KiloPA,good
T-101:P-101:371,T-101,CH-P-101,2026-09-09T12:00:37.100000Z,37.1,104.39065,KiloPA,good
T-101:P-101:372,T-101,CH-P-101,2026-09-09T12:00:37.200000Z,37.2,104.45279,KiloPA,good
T-101:P-101:373,T-101,CH-P-101,2026-09-09T12:00:37.300000Z,37.3,104.23927,KiloPA,good
T-101:P-101:374,T-101,CH-P-101,2026-09-09T12:00:37.400000Z,37.4,104.44933,KiloPA,good
T-101:P-101:375,T-101,CH-P-101,2026-09-09T12:00:37.500000Z,37.5,104.54671,KiloPA,good
T-101:P-101:376,T-101,CH-P-101,2026-09-09T12:00:37.600000Z,37.6,104.43808,KiloPA,good
T-101:P-101:377,T-101,CH-P-101,2026-09-09T12:00:37.700000Z,37.7,104.39883,KiloPA,good
T-101:P-101:378,T-101,CH-P-101,2026-09-09T12:00:37.800000Z,37.8,104.40996,KiloPA,good
T-101:P-101:379,T-101,CH-P-101,2026-09-09T12:00:37.900000Z,37.9,104.82619,KiloPA,good
T-101:P-101:380,T-101,CH-P-101,2026-09-09T12:00:38Z,38.0,104.52313,KiloPA,good
T-101:P-101:381,T-101,CH-P-101,2026-09-09T12:00:38.100000Z,38.1,104.42361,KiloPA,good
T-101:P-101:382,T-101,CH-P-101,2026-09-09T12:00:38.200000Z,38.2,104.50385,KiloPA,good
T-101:P-101:383,T-101,CH-P-101,2026-09-09T12:00:38.300000Z,38.3,104.72269,KiloPA,good
T-101:P-101:384,T-101,CH-P-101,2026-09-09T12:00:38.400000Z,38.4,104.4663,KiloPA,good
T-101:P-101:385,T-101,CH-P-101,2026-09-09T12:00:38.500000Z,38.5,104.65816,KiloPA,good
T-101:P-101:386,T-101,CH-P-101,2026-09-09T12:00:38.600000Z,38.6,104.70212,KiloPA,good
T-101:P-101:387,T-101,CH-P-101,2026-09-09T12:00:38.700000Z,38.7,104.70948,KiloPA,good
T-101:P-101:388,T-101,CH-P-101,2026-09-09T12:00:38.800000Z,38.8,104.81689,KiloPA,good
T-101:P-101:389,T-101,CH-P-101,2026-09-09T12:00:38.900000Z,38.9,104.50755,KiloPA,good
T-101:P-101:390,T-101,CH-P-101,2026-09-09T12:00:39Z,39.0,104.77891,KiloPA,good
T-101:P-101:391,T-101,CH-P-101,2026-09-09T12:00:39.100000Z,39.1,104.47222,KiloPA,good
T-101:P-101:392,T-101,CH-P-101,2026-09-09T12:00:39.200000Z,39.2,104.5364,KiloPA,good
T-101:P-101:393,T-101,CH-P-101,2026-09-09T12:00:39.300000Z,39.3,104.79134,KiloPA,good
T-101:P-101:394,T-101,CH-P-101,2026-09-09T12:00:39.400000Z,39.4,104.73104,KiloPA,good
T-101:P-101:395,T-101,CH-P-101,2026-09-09T12:00:39.500000Z,39.5,104.59864,KiloPA,good
T-101:P-101:396,T-101,CH-P-101,2026-09-09T12:00:39.600000Z,39.6,104.40589,KiloPA,good
T-101:P-101:397,T-101,CH-P-101,2026-09-09T12:00:39.700000Z,39.7,104.68395,KiloPA,good
T-101:P-101:398,T-101,CH-P-101,2026-09-09T12:00:39.800000Z,39.8,104.49016,KiloPA,good
T-101:P-101:399,T-101,CH-P-101,2026-09-09T12:00:39.900000Z,39.9,104.43949,KiloPA,good
T-101:P-101:400,T-101,CH-P-101,2026-09-09T12:00:40Z,40.0,104.47927,KiloPA,good
T-101:P-101:401,T-101,CH-P-101,2026-09-09T12:00:40.100000Z,40.1,104.61744,KiloPA,good
T-101:P-101:402,T-101,CH-P-101,2026-09-09T12:00:40.200000Z,40.2,104.23303,KiloPA,good
T-101:P-101:403,T-101,CH-P-101,2026-09-09T12:00:40.300000Z,40.3,104.62389,KiloPA,good
T-101:P-101:404,T-101,CH-P-101,2026-09-09T12:00:40.400000Z,40.4,104.58713,KiloPA,good
T-101:P-101:405,T-101,CH-P-101,2026-09-09T12:00:40.500000Z,40.5,104.4583,KiloPA,good
T-101:P-101:406,T-101,CH-P-101,2026-09-09T12:00:40.600000Z,40.6,104.70963,KiloPA,good
T-101:P-101:407,T-101,CH-P-101,2026-09-09T12:00:40.700000Z,40.7,104.63283,KiloPA,good
T-101:P-101:408,T-101,CH-P-101,2026-09-09T12:00:40.800000Z,40.8,104.42866,KiloPA,good
T-101:P-101:409,T-101,CH-P-101,2026-09-09T12:00:40.900000Z,40.9,104.40852,KiloPA,good
T-101:P-101:410,T-101,CH-P-101,2026-09-09T12:00:41Z,41.0,104.61639,KiloPA,good
T-101:P-101:411,T-101,CH-P-101,2026-09-09T12:00:41.100000Z,41.1,104.25144,KiloPA,good
T-101:P-101:412,T-101,CH-P-101,2026-09-09T12:00:41.200000Z,41.2,104.42905,KiloPA,good
T-101:P-101:413,T-101,CH-P-101,2026-09-09T12:00:41.300000Z,41.3,104.36895,KiloPA,good
T-101:P-101:414,T-101,CH-P-101,2026-09-09T12:00:41.400000Z,41.4,104.46817,KiloPA,good
T-101:P-101:415,T-101,CH-P-101,2026-09-09T12:00:41.500000Z,41.5,104.47726,KiloPA,good
T-101:P-101:416,T-101,CH-P-101,2026-09-09T12:00:41.600000Z,41.6,104.43527,KiloPA,good
T-101:P-101:417,T-101,CH-P-101,2026-09-09T12:00:41.700000Z,41.7,104.5963,KiloPA,good
T-101:P-101:418,T-101,CH-P-101,2026-09-09T12:00:41.800000Z,41.8,104.43598,KiloPA,good
T-101:P-101:419,T-101,CH-P-101,2026-09-09T12:00:41.900000Z,41.9,104.3333,KiloPA,good
T-101:P-101:420,T-101,CH-P-101,2026-09-09T12:00:42Z,42.0,104.17362,KiloPA,good
T-101:P-101:421,T-101,CH-P-101,2026-09-09T12:00:42.100000Z,42.1,104.46596,KiloPA,good
T-101:P-101:422,T-101,CH-P-101,2026-09-09T12:00:42.200000Z,42.2,104.41754,KiloPA,good
T-101:P-101:423,T-101,CH-P-101,2026-09-09T12:00:42.300000Z,42.3,104.54721,KiloPA,good
T-101:P-101:424,T-101,CH-P-101,2026-09-09T12:00:42.400000Z,42.4,104.17699,KiloPA,good
T-101:P-101:425,T-101,CH-P-101,2026-09-09T12:00:42.500000Z,42.5,104.28181,KiloPA,good
T-101:P-101:426,T-101,CH-P-101,2026-09-09T12:00:42.600000Z,42.6,104.24867,KiloPA,good
T-101:P-101:427,T-101,CH-P-101,2026-09-09T12:00:42.700000Z,42.7,104.22402,KiloPA,good
T-101:P-101:428,T-101,CH-P-101,2026-09-09T12:00:42.800000Z,42.8,104.21918,KiloPA,good
T-101:P-101:429,T-101,CH-P-101,2026-09-09T12:00:42.900000Z,42.9,103.92219,KiloPA,good
T-101:P-101:430,T-101,CH-P-101,2026-09-09T12:00:43Z,43.0,104.30703,KiloPA,good
T-101:P-101:431,T-101,CH-P-101,2026-09-09T12:00:43.100000Z,43.1,104.2576,KiloPA,good
T-101:P-101:432,T-101,CH-P-101,2026-09-09T12:00:43.200000Z,43.2,104.31154,KiloPA,good
T-101:P-101:433,T-101,CH-P-101,2026-09-09T12:00:43.300000Z,43.3,104.46773,KiloPA,good
T-101:P-101:434,T-101,CH-P-101,2026-09-09T12:00:43.400000Z,43.4,104.03346,KiloPA,good
T-101:P-101:435,T-101,CH-P-101,2026-09-09T12:00:43.500000Z,43.5,104.05497,KiloPA,good
T-101:P-101:436,T-101,CH-P-101,2026-09-09T12:00:43.600000Z,43.6,104.03815,KiloPA,good
T-101:P-101:437,T-101,CH-P-101,2026-09-09T12:00:43.700000Z,43.7,104.32275,KiloPA,good
T-101:P-101:438,T-101,CH-P-101,2026-09-09T12:00:43.800000Z,43.8,103.71002,KiloPA,good
T-101:P-101:439,T-101,CH-P-101,2026-09-09T12:00:43.900000Z,43.9,104.03936,KiloPA,good
T-101:P-101:440,T-101,CH-P-101,2026-09-09T12:00:44Z,44.0,103.70053,KiloPA,good
T-101:P-101:441,T-101,CH-P-101,2026-09-09T12:00:44.100000Z,44.1,103.49668,KiloPA,good
T-101:P-101:442,T-101,CH-P-101,2026-09-09T12:00:44.200000Z,44.2,103.55989,KiloPA,good
T-101:P-101:443,T-101,CH-P-101,2026-09-09T12:00:44.300000Z,44.3,103.63528,KiloPA,good
T-101:P-101:444,T-101,CH-P-101,2026-09-09T12:00:44.400000Z,44.4,104.00021,KiloPA,good
T-101:P-101:445,T-101,CH-P-101,2026-09-09T12:00:44.500000Z,44.5,103.6627,KiloPA,good
T-101:P-101:446,T-101,CH-P-101,2026-09-09T12:00:44.600000Z,44.6,103.73739,KiloPA,good
T-101:P-101:447,T-101,CH-P-101,2026-09-09T12:00:44.700000Z,44.7,103.55946,KiloPA,good
T-101:P-101:448,T-101,CH-P-101,2026-09-09T12:00:44.800000Z,44.8,103.81491,KiloPA,good
T-101:P-101:449,T-101,CH-P-101,2026-09-09T12:00:44.900000Z,44.9,103.5121,KiloPA,good
T-101:P-101:450,T-101,CH-P-101,2026-09-09T12:00:45Z,45.0,103.87021,KiloPA,good
T-101:P-101:451,T-101,CH-P-101,2026-09-09T12:00:45.100000Z,45.1,103.47121,KiloPA,good
T-101:P-101:452,T-101,CH-P-101,2026-09-09T12:00:45.200000Z,45.2,103.47819,KiloPA,good
T-101:P-101:453,T-101,CH-P-101,2026-09-09T12:00:45.300000Z,45.3,103.59043,KiloPA,good
T-101:P-101:454,T-101,CH-P-101,2026-09-09T12:00:45.400000Z,45.4,103.54473,KiloPA,good
T-101:P-101:455,T-101,CH-P-101,2026-09-09T12:00:45.500000Z,45.5,103.73851,KiloPA,good
T-101:P-101:456,T-101,CH-P-101,2026-09-09T12:00:45.600000Z,45.6,103.4994,KiloPA,good
T-101:P-101:457,T-101,CH-P-101,2026-09-09T12:00:45.700000Z,45.7,103.25626,KiloPA,good
T-101:P-101:458,T-101,CH-P-101,2026-09-09T12:00:45.800000Z,45.8,103.32906,KiloPA,good
T-101:P-101:459,T-101,CH-P-101,2026-09-09T12:00:45.900000Z,45.9,103.2961,KiloPA,good
T-101:P-101:460,T-101,CH-P-101,2026-09-09T12:00:46Z,46.0,103.47263,KiloPA,good
T-101:P-101:461,T-101,CH-P-101,2026-09-09T12:00:46.100000Z,46.1,103.38677,KiloPA,good
T-101:P-101:462,T-101,CH-P-101,2026-09-09T12:00:46.200000Z,46.2,103.27486,KiloPA,good
T-101:P-101:463,T-101,CH-P-101,2026-09-09T12:00:46.300000Z,46.3,103.40159,KiloPA,good
T-101:P-101:464,T-101,CH-P-101,2026-09-09T12:00:46.400000Z,46.4,103.14628,KiloPA,good
T-101:P-101:465,T-101,CH-P-101,2026-09-09T12:00:46.500000Z,46.5,103.17733,KiloPA,good
T-101:P-101:466,T-101,CH-P-101,2026-09-09T12:00:46.600000Z,46.6,103.19626,KiloPA,good
T-101:P-101:467,T-101,CH-P-101,2026-09-09T12:00:46.700000Z,46.7,103.37999,KiloPA,good
T-101:P-101:468,T-101,CH-P-101,2026-09-09T12:00:46.800000Z,46.8,103.08781,KiloPA,good
T-101:P-101:469,T-101,CH-P-101,2026-09-09T12:00:46.900000Z,46.9,103.01549,KiloPA,good
T-101:P-101:470,T-101,CH-P-101,2026-09-09T12:00:47Z,47.0,102.87231,KiloPA,good
T-101:P-101:471,T-101,CH-P-101,2026-09-09T12:00:47.100000Z,47.1,103.11741,KiloPA,good
T-101:P-101:472,T-101,CH-P-101,2026-09-09T12:00:47.200000Z,47.2,102.88162,KiloPA,good
T-101:P-101:473,T-101,CH-P-101,2026-09-09T12:00:47.300000Z,47.3,102.99865,KiloPA,good
T-101:P-101:474,T-101,CH-P-101,2026-09-09T12:00:47.400000Z,47.4,102.60743,KiloPA,good
T-101:P-101:475,T-101,CH-P-101,2026-09-09T12:00:47.500000Z,47.5,103.04667,KiloPA,good
T-101:P-101:476,T-101,CH-P-101,2026-09-09T12:00:47.600000Z,47.6,102.63476,KiloPA,good
T-101:P-101:477,T-101,CH-P-101,2026-09-09T12:00:47.700000Z,47.7,102.69168,KiloPA,good
T-101:P-101:478,T-101,CH-P-101,2026-09-09T12:00:47.800000Z,47.8,102.95368,KiloPA,good
T-101:P-101:479,T-101,CH-P-101,2026-09-09T12:00:47.900000Z,47.9,102.53913,KiloPA,good
T-101:P-101:480,T-101,CH-P-101,2026-09-09T12:00:48Z,48.0,102.70836,KiloPA,good
T-101:P-101:481,T-101,CH-P-101,2026-09-09T12:00:48.100000Z,48.1,102.70151,KiloPA,good
T-101:P-101:482,T-101,CH-P-101,2026-09-09T12:00:48.200000Z,48.2,102.49853,KiloPA,good
T-101:P-101:483,T-101,CH-P-101,2026-09-09T12:00:48.300000Z,48.3,102.84198,KiloPA,good
T-101:P-101:484,T-101,CH-P-101,2026-09-09T12:00:48.400000Z,48.4,102.83587,KiloPA,good
T-101:P-101:485,T-101,CH-P-101,2026-09-09T12:00:48.500000Z,48.5,102.24972,KiloPA,good
T-101:P-101:486,T-101,CH-P-101,2026-09-09T12:00:48.600000Z,48.6,102.30264,KiloPA,good
T-101:P-101:487,T-101,CH-P-101,2026-09-09T12:00:48.700000Z,48.7,102.63327,KiloPA,good
T-101:P-101:488,T-101,CH-P-101,2026-09-09T12:00:48.800000Z,48.8,102.26515,KiloPA,good
T-101:P-101:489,T-101,CH-P-101,2026-09-09T12:00:48.900000Z,48.9,102.38134,KiloPA,good
T-101:P-101:490,T-101,CH-P-101,2026-09-09T12:00:49Z,49.0,102.43436,KiloPA,good
T-101:P-101:491,T-101,CH-P-101,2026-09-09T12:00:49.100000Z,49.1,102.49468,KiloPA,good
T-101:P-101:492,T-101,CH-P-101,2026-09-09T12:00:49.200000Z,49.2,102.31885,KiloPA,good
T-101:P-101:493,T-101,CH-P-101,2026-09-09T12:00:49.300000Z,49.3,102.34066,KiloPA,good
T-101:P-101:494,T-101,CH-P-101,2026-09-09T12:00:49.400000Z,49.4,102.17226,KiloPA,good
T-101:P-101:495,T-101,CH-P-101,2026-09-09T12:00:49.500000Z,49.5,102.47472,KiloPA,good
T-101:P-101:496,T-101,CH-P-101,2026-09-09T12:00:49.600000Z,49.6,102.16039,KiloPA,good
T-101:P-101:497,T-101,CH-P-101,2026-09-09T12:00:49.700000Z,49.7,102.26599,KiloPA,good
T-101:P-101:498,T-101,CH-P-101,2026-09-09T12:00:49.800000Z,49.8,102.10209,KiloPA,good
T-101:P-101:499,T-101,CH-P-101,2026-09-09T12:00:49.900000Z,49.9,102.1736,KiloPA,good
